ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-12-09T08:47:14Z,windows,449,PH,,All I Want,Kodaline,In A Perfect World,spotify:track:0NlGoUyOJSuSHmngoibVAs,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T08:47:15Z,windows,478,PH,,Big Black Car,Gregory Alan Isakov,This Empty Northern Hemisphere,spotify:track:3Kj2EWpIBnvETsYq4cq0IH,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T08:47:53Z,windows,36397,PH,,The Moon Doesn’t Mind,Lord Huron,Long Lost,spotify:track:3oTGPCFE3UfBXQk0eLmTRT,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T08:47:56Z,windows,1799,PH,,Electric Love,BØRNS,Dopamine,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T08:48:03Z,windows,6315,PH,,Falling,Harry Styles,Fine Line,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T08:51:32Z,windows,208116,PH,,Anchor,Novo Amor,Bathing Beach,spotify:track:7qH9Z4dJEN0l9bidizW7fq,,,,,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,,FALSE
2023-12-09T08:54:54Z,windows,199932,PH,,At My Best (feat. Hailee Steinfeld),mgk,bloom,spotify:track:77lGafvlU68CeHgB2pkHC9,,,,,,,,playbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T08:57:44Z,windows,169327,PH,,I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk,Hotel Diablo,spotify:track:2gTdDMpNxIRFSiu7HutMCg,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:01:08Z,windows,203317,PH,,Youngblood,5 Seconds of Summer,Youngblood - Deluxe,spotify:track:2iUXsYOEPhVqEBwsqP70rE,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:04:28Z,windows,199703,PH,,What Lovers Do (feat. SZA),Maroon 5,Red Pill Blues,spotify:track:0GxQ1A5L9xnMOytbP6eKBG,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:04:42Z,windows,12733,PH,,Please Don't Go,Joel Adams,Please Don't Go,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:04:44Z,windows,1299,PH,,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,Back To You,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:04:48Z,windows,2809,PH,,Here With Me,Marshmello,Here With Me,spotify:track:5icOoE6VgqFKohjWWNp0Ac,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:08:49Z,windows,239276,PH,,Bad Things (with Camila Cabello),mgk,bloom,spotify:track:1PSBzsahR2AKwLJgx8ehBj,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:11:19Z,windows,149780,PH,,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,Lie To Me (feat. Julia Michaels),spotify:track:6GzApXoBQiiAjak3tOQfV3,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:13:57Z,windows,157063,PH,,Cake - Challenge Version,Flo Rida,This Is A Challenge,spotify:track:6t2ubAB4iSYOuIpRAOGd4t,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:17:03Z,windows,184962,PH,,YOUTH,Troye Sivan,Blue Neighbourhood - Deluxe,spotify:track:0nhBKubnVz9yFNNprBniWz,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:20:09Z,windows,185242,PH,,Let Me,ZAYN,Icarus Falls,spotify:track:2cEmWBBlCfR9wWrY9JmTyt,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:23:51Z,windows,221883,PH,,Call on Me - Ryan Riback Remix,Starley,Call on Me,spotify:track:14uKsvPJ0quzQvdB6f7Dur,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:26:56Z,windows,184034,PH,,Mama,Jonas Blue,Blue,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:28:00Z,windows,63868,PH,,Wait,Maroon 5,Red Pill Blues,spotify:track:3T9CfDxFYqZWSKxd0BhZrb,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:28:02Z,windows,775,PH,,She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,spotify:track:1CQ2cMfrmFM1YdfmjENKVE,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:28:04Z,windows,1026,PH,,Silence,Marshmello,Silence,spotify:track:7vGuf3Y35N4wmASOKLUVVU,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:28:06Z,windows,471,PH,,Issues,Julia Michaels,Nervous System,spotify:track:7vu0JkJh0ldukEYbTVcqd0,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:31:44Z,windows,216598,PH,,Freaky Friday (feat. Chris Brown),Lil Dicky,Freaky Friday (feat. Chris Brown),spotify:track:6dbSBQXCctYSVryynHXaZ4,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:31:47Z,windows,2641,PH,,Hands To Myself,Selena Gomez,Revival,spotify:track:3CJvmtWw2bJsudbAC5uCQk,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:31:49Z,windows,245,PH,,Too Good At Goodbyes,Sam Smith,The Thrill Of It All - Special Edition,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:31:50Z,windows,490,PH,,My House,Flo Rida,My House,spotify:track:6Knv6wdA0luoMUuuoYi2i1,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:31:52Z,windows,739,PH,,Here's to Never Growing Up,Avril Lavigne,Avril Lavigne (Expanded Edition),spotify:track:0qwcGscxUHGZTgq0zcaqk1,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:31:54Z,windows,713,PH,,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:35:47Z,windows,231596,PH,,Toothbrush,DNCE,DNCE,spotify:track:7ciLq0Cip0yxiz6KANrOUq,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:36:22Z,windows,35015,PH,,Happier,Marshmello,Happier,spotify:track:7BqHUALzNBTanL6OvsqmC1,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:27Z,windows,3426,PH,,I Want You To Know,Zedd,True Colors,spotify:track:1JDIArrcepzWDTAWXdGYmP,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:29Z,windows,66,PH,,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Expectations,spotify:track:4e4fqjx0Izh4svvTef1z7e,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:30Z,windows,132,PH,,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:31Z,windows,0,PH,,Say You Won't Let Go,James Arthur,Back from the Edge,spotify:track:5uCax9HTNlzGybIStD3vDh,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:32Z,windows,0,PH,,Amnesia,5 Seconds of Summer,5 Seconds Of Summer,spotify:track:0dIOvducp7ujHTqj66cQ3X,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:34Z,windows,725,PH,,One Call Away,Charlie Puth,Nine Track Mind,spotify:track:37R0bQOQj5a7DOqh1TGzvB,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:39Z,windows,3646,PH,,Happy Now,Zedd,Happy Now,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:44Z,windows,3418,PH,,Starving,Hailee Steinfeld,Starving,spotify:track:4Ce37cRWvM1vIGGynKcs22,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:47Z,windows,1203,PH,,IDGAF,Dua Lipa,Dua Lipa,spotify:track:76cy1WJvNGJTj78UqeA5zr,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:49Z,windows,1105,PH,,Give Your Heart a Break,Demi Lovato,Unbroken,spotify:track:3sP3c86WFjOzHHnbhhZcLA,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:51Z,windows,453,PH,,Want You Back,5 Seconds of Summer,Youngblood - Deluxe,spotify:track:2vHfabj6nFebekTYODqntl,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:52Z,windows,199,PH,,Your Side Of The Bed,Loote,single.,spotify:track:3PWKPX3YJAHBL8JozsWTMC,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:56Z,windows,1790,PH,,27,mgk,bloom,spotify:track:2Y0y4yxzNmKceQ0nBK2Qwj,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:36:57Z,windows,228,PH,,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,spotify:track:55n9yjI6qqXh5F2mYvUc2y,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:37:02Z,windows,3660,PH,,Rock Bottom,Hailee Steinfeld,HAIZ,spotify:track:2qxaR31Te4xDR2yO6LqM8z,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:37:08Z,windows,5310,PH,,Really Don't Care,Demi Lovato,Demi,spotify:track:5vTPxzm4h2bY9rYyVrGEU5,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:37:11Z,windows,1527,PH,,Saturday Nights,Khalid,Suncity,spotify:track:5kfNriitmkNE8mUbZ7gbq8,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:37:13Z,windows,734,PH,,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:37:15Z,windows,1256,PH,,Easier,5 Seconds of Summer,CALM,spotify:track:2bjUEg4jBtKBlPdNrTAppI,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:37:17Z,windows,1033,PH,,PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),spotify:track:0PDUDa38GO8lMxLCRc4lL1,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:40:29Z,windows,190004,PH,,8 Letters,Why Don't We,8 Letters,spotify:track:4zRZAmBQP8vhNPf9i9opXt,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:43:56Z,windows,206326,PH,,Lose You To Love Me,Selena Gomez,Rare,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:47:01Z,windows,184710,PH,,The Middle,Zedd,The Middle,spotify:track:09IStsImFySgyp0pIQdqAc,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:50:19Z,windows,197999,PH,,Fresh Eyes,Andy Grammer,The Good Parts,spotify:track:7gm2omqXDTaT4sS17hSu8T,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:53:45Z,windows,205788,PH,,I Miss You (feat. Julia Michaels),Clean Bandit,What Is Love?,spotify:track:0Ult84lvFuqNvbyXwyRQ58,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:56:16Z,windows,150344,PH,,Lie To Me,5 Seconds of Summer,Youngblood - Deluxe,spotify:track:3567eNX2L3RkkMkwspncMH,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T09:57:42Z,windows,85923,PH,,Wolves,Selena Gomez,Wolves,spotify:track:0tBbt8CrmxbjRP0pueQkyU,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T09:57:46Z,windows,1789,PH,,Truthfully,DNCE,DNCE,spotify:track:2lBqyCeue1bCd6HCZtKXHu,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:01:07Z,windows,199600,PH,,There You Are,ZAYN,Icarus Falls,spotify:track:5y4XJ9UFS5eOdoYPF5pSAE,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:04:21Z,windows,193445,PH,,Unsteady,X Ambassadors,VHS,spotify:track:7lGKEWMXVWWTt3X71Bv44I,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:07:16Z,windows,174695,PH,,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",spotify:track:5Gu0PDLN4YJeW75PpBSg9p,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:07:37Z,windows,20410,PH,,Airplanes (feat. Hayley Williams of Paramore),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,spotify:track:6lV2MSQmRIkycDScNtrBXO,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:07:39Z,windows,481,PH,,Do It Again,Pia Mia,Do It Again,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:07:41Z,windows,181,PH,,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:07:44Z,windows,471,PH,,Never Be the Same,Camila Cabello,Camila,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:07:46Z,windows,785,PH,,Close To Me,Ellie Goulding,Brightest Blue,spotify:track:2GjMaJ7DacMIkgoe8oMXGg,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:07:50Z,windows,2155,PH,,Love Myself,Hailee Steinfeld,HAIZ,spotify:track:36phXHOKx8rO7CMp2vNX4x,,,,,,,,fwdbtn,unknown,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:08:19Z,windows,25472,PH,,Love Myself,Hailee Steinfeld,Love Myself,spotify:track:6qRvw8yM3fOPbI2OxRcT09,,,,,,,,unknown,unknown,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:08:21Z,windows,1529,PH,,Love Myself,Hailee Steinfeld,HAIZ,spotify:track:36phXHOKx8rO7CMp2vNX4x,,,,,,,,unknown,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:24Z,windows,739,PH,,Lighters,Bad Meets Evil,Hell: The Sequel,spotify:track:5zpDHEU12zATwLGvozxPw2,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:28Z,windows,1977,PH,,Just A Dream,Nelly,5,spotify:track:3ZdJffjzJWFimSQyxgGIxN,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:28Z,windows,3954,PH,,Skyscraper,Demi Lovato,Unbroken,spotify:track:4B3RmT3cGvh8By3WY9pbIx,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:34Z,windows,3435,PH,,Somebody To You,The Vamps,Meet The Vamps,spotify:track:6VrLYoQKdhu1Jruei06t65,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:36Z,windows,473,PH,,breathin,Ariana Grande,Sweetener,spotify:track:4OafepJy2teCjYJbvFE60J,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:39Z,windows,1349,PH,,September Song,JP Cooper,Raised Under Grey Skies,spotify:track:0zbzrhfVS9S2TszW3wLQZ7,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:08:41Z,windows,198,PH,,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,Still Falling For You,spotify:track:3odrUVQ9tvRpkC9II2oWzx,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-09T10:11:35Z,windows,172674,PH,,All My Friends,AJ Mitchell,All My Friends,spotify:track:5Xq7KPZSONkhHx6DFTAbTz,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:15:04Z,windows,208420,PH,,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,Flashlight,spotify:track:4rkUEE5iTzG0szS8k8QzqR,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:19:13Z,windows,245370,PH,,Superheroes,The Script,No Sound Without Silence,spotify:track:37sINbJZcFdHFAsVNsPq1i,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:23:23Z,windows,244633,PH,,End Game,Taylor Swift,reputation,spotify:track:2x0WlnmfG39ZuDmstl9xfX,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:27:00Z,windows,216237,PH,,Ocean (feat. Khalid),Martin Garrix,Ocean (feat. Khalid),spotify:track:3nc420PXjTdBV5TN0gCFkS,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:30:29Z,windows,207937,PH,,Apologize,OneRepublic,Dreaming Out Loud,spotify:track:3UhXPxLDFKCj1ZO6mmtV0a,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:33:38Z,windows,188137,PH,,Slow Hands,Niall Horan,Flicker,spotify:track:2cOUlop2ZakjOKe4WinesN,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:37:35Z,windows,236754,PH,,Tell Me You Love Me,Demi Lovato,Tell Me You Love Me,spotify:track:21RCuMVSlblTmyYm2DnPCR,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:41:13Z,windows,217893,PH,,Kill Em With Kindness,Selena Gomez,Revival,spotify:track:7KxhSJOYiqCDclXDBNlFSZ,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:44:12Z,windows,178310,PH,,Consequences,Camila Cabello,Camila,spotify:track:7sTtHHrD0zDpmzQzH3zegz,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:47:16Z,windows,183373,PH,,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),spotify:track:0OlnLZY4cmQzT6ZGttvWBM,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:49:53Z,windows,156548,PH,,Candy (feat. Trippie Redd),mgk,Hotel Diablo,spotify:track:37AGgp9VP8TVJBfEat74Bj,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:53:10Z,windows,196607,PH,,Tequila,Dan + Shay,Dan + Shay,spotify:track:42fw0rxRO2xbesF6mJfd4Y,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:56:29Z,windows,197757,PH,,Beautiful People (feat. Khalid),Ed Sheeran,No.6 Collaborations Project,spotify:track:70eFcWOvlMObDhURTqT4Fv,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T10:59:29Z,windows,179861,PH,,Big Plans,Why Don't We,Big Plans,spotify:track:3eng6TJxpqjvDkxRpnfnhB,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:03:17Z,windows,227159,PH,,The Heart Wants What It Wants,Selena Gomez,The Heart Wants What It Wants,spotify:track:6wJwkMo278iWVlWl1XQ4WA,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:06:58Z,windows,220741,PH,,Head Above Water,Avril Lavigne,Head Above Water,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:10:20Z,windows,201642,PH,,Glass House (feat. Naomi Wild),mgk,Hotel Diablo,spotify:track:0YP8kt3sAYTj6eEyesreQH,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:13:34Z,windows,193374,PH,,It's Gotta Be You,Isaiah Firebrace,Isaiah,spotify:track:6cAKeFFYW2aClZSUyvqAEW,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:17:16Z,windows,221910,PH,,There for You,Martin Garrix,There for You,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:20:43Z,windows,205906,PH,,no tears left to cry,Ariana Grande,Sweetener,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:25:13Z,windows,269905,PH,,Bed Of Lies,Nicki Minaj,The Pinkprint,spotify:track:1yQunV0upd4Eyu3rcOerD9,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:28:18Z,windows,184879,PH,,Let You Go,mgk,bloom,spotify:track:1beqtQO0aIc1dWsXr97Iji,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:31:59Z,windows,220277,PH,,What I Like About You (feat. Theresa Rex),Jonas Blue,What I Like About You (feat. Theresa Rex),spotify:track:4NSW0Km5ZG60L8FthUebPJ,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-09T11:35:05Z,windows,185904,PH,,The Way I Am,Charlie Puth,Voicenotes,spotify:track:6qNALlmZa1ESnCxJmXE1K9,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:26:23Z,windows,13732,PH,,Better with You,Jesse McCartney,Better with You,spotify:track:1VjNwiP2G4anoOk3VKS0lG,,,,,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:31:02Z,windows,186233,PH,,At My Best (feat. Hailee Steinfeld),mgk,bloom,spotify:track:77lGafvlU68CeHgB2pkHC9,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:33:52Z,windows,169347,PH,,I Think I'm OKAY (with YUNGBLUD & Travis Barker),mgk,Hotel Diablo,spotify:track:2gTdDMpNxIRFSiu7HutMCg,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:36:57Z,windows,185089,PH,,YOUTH,Troye Sivan,Blue Neighbourhood - Deluxe,spotify:track:0nhBKubnVz9yFNNprBniWz,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:38:04Z,windows,66345,PH,,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,Lie To Me (feat. Julia Michaels),spotify:track:6GzApXoBQiiAjak3tOQfV3,,,,,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-11T11:38:06Z,windows,493,PH,,Unsteady,X Ambassadors,VHS,spotify:track:7lGKEWMXVWWTt3X71Bv44I,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-11T11:38:09Z,windows,1521,PH,,Too Good At Goodbyes,Sam Smith,The Thrill Of It All - Special Edition,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-11T11:38:11Z,windows,733,PH,,Hands To Myself,Selena Gomez,Revival,spotify:track:3CJvmtWw2bJsudbAC5uCQk,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-11T11:38:14Z,windows,1001,PH,,Bad Things (with Camila Cabello),mgk,bloom,spotify:track:1PSBzsahR2AKwLJgx8ehBj,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-11T11:38:16Z,windows,207,PH,,What Lovers Do (feat. SZA),Maroon 5,Red Pill Blues,spotify:track:0GxQ1A5L9xnMOytbP6eKBG,,,,,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2023-12-11T11:41:40Z,windows,203226,PH,,Youngblood,5 Seconds of Summer,Youngblood - Deluxe,spotify:track:2iUXsYOEPhVqEBwsqP70rE,,,,,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:44:46Z,windows,185341,PH,,Let Me,ZAYN,Icarus Falls,spotify:track:2cEmWBBlCfR9wWrY9JmTyt,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2023-12-11T11:47:50Z,windows,184006,PH,,Mama,Jonas Blue,Blue,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,,,,,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
